work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_usd_adjusted,log_salary_usd,simplified_job_title,employee_region,company_region,cross_border_work,cross_region_work,is_remote,salary_quartile,experience_level_encoded,company_size_encoded
2023,Data Engineer,Data Engineering,USD,177500,177500.0,United States,Senior,Full-time,In-person,United States,M,177500.0,12.086725887897607,Data Engineer,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,308000,308000.0,United States,Senior,Full-time,In-person,United States,M,308000.0,12.637855061955712,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,144000,144000.0,United States,Senior,Full-time,In-person,United States,M,144000.0,11.877568578558138,Data Scientist,North America,North America,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M,130000.0,11.77528972943772,Data Engineer,North America,North America,False,False,1,Medium,2,1
2023,Data Engineer,Data Engineering,USD,101570,101570.0,United States,Senior,Full-time,Remote,United States,M,101570.0,11.528503494933547,Data Engineer,North America,North America,False,False,1,Low,2,1
2023,Data Engineer,Data Engineering,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M,300000.0,12.611537753638338,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M,150000.0,11.918390573078392,Data Engineer,North America,North America,False,False,0,High,2,1
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Senior,Full-time,In-person,United States,L,222200.0,12.311333156187667,Other Data Professional,North America,North America,False,False,0,Very High,2,2
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L,136000.0,11.820410164718188,Other Data Professional,North America,North America,False,False,0,Medium,2,2
2023,Data Manager,Leadership and Management,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M,145000.0,11.884489021402711,Data Leadership,North America,North America,False,False,0,Medium,2,1
2023,Data Manager,Leadership and Management,USD,130000,130000.0,United States,Senior,Full-time,In-person,United States,M,130000.0,11.77528972943772,Data Leadership,North America,North America,False,False,0,Medium,2,1
2023,Data Modeler,Data Architecture and Modeling,USD,155000,155000.0,United States,Senior,Full-time,Remote,United States,L,155000.0,11.951180395901384,Other Data Professional,North America,North America,False,False,1,High,2,2
2023,Data Modeler,Data Architecture and Modeling,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,L,130000.0,11.77528972943772,Other Data Professional,North America,North America,False,False,1,Medium,2,2
2023,Data Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,Remote,United States,M,240000.0,12.388394202324129,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M,180000.0,12.100712129872347,Data Scientist,North America,North America,False,False,1,High,2,1
2023,AI Engineer,Machine Learning and AI,USD,170200,170200.0,United States,Senior,Full-time,In-person,United States,M,170200.0,12.04472949512141,ML/AI Engineer,North America,North America,False,False,0,High,2,1
2023,AI Engineer,Machine Learning and AI,USD,83900,83900.0,United States,Senior,Full-time,In-person,United States,M,83900.0,11.337380892455297,ML/AI Engineer,North America,North America,False,False,0,Low,2,1
2023,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M,210000.0,12.254862809699606,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,165000,165000.0,United States,Senior,Full-time,In-person,United States,M,165000.0,12.013700752882718,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Research Scientist,Data Science and Research,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M,300000.0,12.611537753638338,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M,150000.0,11.918390573078392,Data Scientist,North America,North America,False,False,0,High,2,1
2023,ML Engineer,Machine Learning and AI,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M,300000.0,12.611537753638338,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,ML Engineer,Machine Learning and AI,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M,150000.0,11.918390573078392,ML/AI Engineer,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,212800,212800.0,United States,Senior,Full-time,In-person,United States,L,212800.0,12.268108036449627,Data Scientist,North America,North America,False,False,0,Very High,2,2
2023,Data Scientist,Data Science and Research,USD,111600,111600.0,United States,Senior,Full-time,In-person,United States,L,111600.0,11.622676328929348,Data Scientist,North America,North America,False,False,0,Medium,2,2
2023,Data Engineer,Data Engineering,USD,213600,213600.0,United States,Senior,Full-time,In-person,United States,M,213600.0,12.271860386068177,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,103200,103200.0,United States,Senior,Full-time,In-person,United States,M,103200.0,11.544424132029599,Data Engineer,North America,North America,False,False,0,Low,2,1
2023,Data Scientist,Data Science and Research,USD,230000,230000.0,Canada,Senior,Full-time,Remote,Canada,M,230000.0,12.345834587905333,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,153000,153000.0,Canada,Senior,Full-time,Remote,Canada,M,153000.0,11.938193200374572,Data Scientist,North America,North America,False,False,1,High,2,1
2023,Research Engineer,Data Science and Research,USD,308000,308000.0,United States,Senior,Full-time,In-person,United States,M,308000.0,12.637855061955712,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Research Engineer,Data Science and Research,USD,190400,190400.0,United States,Senior,Full-time,In-person,United States,M,190400.0,12.156882401339402,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,204000,204000.0,United States,Senior,Full-time,Remote,United States,M,204000.0,12.225875272826354,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,127500,127500.0,United States,Senior,Full-time,Remote,United States,M,127500.0,11.755871643580617,Data Scientist,North America,North America,False,False,1,Medium,2,1
2023,Data Scientist,Data Science and Research,USD,250000,250000.0,United States,Mid-level,Full-time,In-person,United States,M,250000.0,12.429216196844383,Data Scientist,North America,North America,False,False,0,Very High,1,1
2023,Data Scientist,Data Science and Research,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,M,125000.0,11.736069016284437,Data Scientist,North America,North America,False,False,0,Medium,1,1
2023,Research Engineer,Data Science and Research,USD,385000,308257.5,United States,Senior,Full-time,In-person,United States,M,308257.5,12.638690751630843,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Research Engineer,Data Science and Research,USD,310000,308257.5,United States,Senior,Full-time,In-person,United States,M,308257.5,12.638690751630843,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Analyst,Data Analysis,USD,120000,120000.0,United States,Senior,Full-time,Remote,United States,M,120000.0,11.695247021764184,Data Analyst,North America,North America,False,False,1,Medium,2,1
2023,Data Analyst,Data Analysis,USD,88000,88000.0,United States,Senior,Full-time,Remote,United States,M,88000.0,11.385092093460344,Data Analyst,North America,North America,False,False,1,Low,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,158000,158000.0,United States,Senior,Full-time,Remote,United States,M,158000.0,11.970350312009105,ML/AI Engineer,North America,North America,False,False,1,High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,108000,108000.0,United States,Senior,Full-time,Remote,United States,M,108000.0,11.589886506106357,ML/AI Engineer,North America,North America,False,False,1,Medium,2,1
2023,Data Engineer,Data Engineering,USD,385000,308257.5,United States,Senior,Full-time,In-person,United States,M,308257.5,12.638690751630843,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,310000,308257.5,United States,Senior,Full-time,In-person,United States,M,308257.5,12.638690751630843,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,247300,247300.0,United States,Senior,Full-time,In-person,United States,M,247300.0,12.418357453509508,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,139700,139700.0,United States,Senior,Full-time,In-person,United States,M,139700.0,11.847252545245054,Data Engineer,North America,North America,False,False,0,Medium,2,1
2023,Data Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,Remote,United States,M,240000.0,12.388394202324129,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M,180000.0,12.100712129872347,Data Scientist,North America,North America,False,False,1,High,2,1
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M,130000.0,11.77528972943772,Data Engineer,North America,North America,False,False,1,Medium,2,1
2023,Data Engineer,Data Engineering,USD,101570,101570.0,United States,Senior,Full-time,Remote,United States,M,101570.0,11.528503494933547,Data Engineer,North America,North America,False,False,1,Low,2,1
2023,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M,210000.0,12.254862809699606,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,165000,165000.0,United States,Senior,Full-time,In-person,United States,M,165000.0,12.013700752882718,Data Scientist,North America,North America,False,False,0,High,2,1
2023,AI Engineer,Machine Learning and AI,USD,170200,170200.0,United States,Senior,Full-time,In-person,United States,M,170200.0,12.04472949512141,ML/AI Engineer,North America,North America,False,False,0,High,2,1
2023,AI Engineer,Machine Learning and AI,USD,83900,83900.0,United States,Senior,Full-time,In-person,United States,M,83900.0,11.337380892455297,ML/AI Engineer,North America,North America,False,False,0,Low,2,1
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Senior,Full-time,In-person,United States,L,222200.0,12.311333156187667,Other Data Professional,North America,North America,False,False,0,Very High,2,2
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L,136000.0,11.820410164718188,Other Data Professional,North America,North America,False,False,0,Medium,2,2
2023,Data Engineer,Data Engineering,USD,169000,169000.0,United States,Mid-level,Full-time,In-person,United States,M,169000.0,12.037653993905211,Data Engineer,North America,North America,False,False,0,High,1,1
2023,Data Engineer,Data Engineering,USD,91000,91000.0,United States,Mid-level,Full-time,In-person,United States,M,91000.0,11.418614785498987,Data Engineer,North America,North America,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,USD,135000,135000.0,United States,Entry-level,Full-time,In-person,United States,M,135000.0,11.813030057420567,Data Scientist,North America,North America,False,False,0,Medium,0,1
